pickup_datetime,pickup_latitude,pickup_longitude,uber_base,trip_distance,fare_amount,driver_rating,vehicle_type,ride_status,payment_method,hour,day,month
2014-04-19 21:55:00,40.7604,-73.9777,B02682,13.9633427788129,349.0835694703225,4.732443376009252,Mini,Completed,Cash,21,Saturday,April
2014-04-26 18:56:00,40.6635,-73.9894,B02512,1.85253617470968,46.313404367742,3.703743772123184,Sedan,Cancelled,UPI,18,Saturday,April
2014-04-08 20:41:00,40.7295,-73.9804,B02598,9.154232491807134,228.85581229517837,3.7757231883272473,Sedan,Completed,Cash,20,Tuesday,April
2014-04-21 13:30:00,40.7225,-73.9887,B02682,14.321802572172848,358.0450643043212,3.895763444945484,SUV,Completed,UPI,13,Monday,April
2014-04-30 22:24:00,40.7224,-73.9832,B02617,7.665419387578249,191.6354846894562,4.931438337544465,Mini,Completed,UPI,22,Wednesday,April
2014-04-07 09:07:00,40.7805,-73.9477,B02598,4.875578277635957,121.88945694089892,4.966470325188281,Mini,Cancelled,Card,9,Monday,April
2014-04-28 23:42:00,40.7574,-73.9822,B02682,12.1027339985178,302.56834996294504,3.770419723844956,Mini,Completed,Card,23,Monday,April
2014-04-01 01:11:00,40.8674,-73.8819,B02598,15.603098805724938,390.0774701431234,3.659744757993965,Sedan,Completed,Cash,1,Tuesday,April
2014-04-06 01:55:00,40.7421,-74.0056,B02512,12.790783107574194,319.76957768935483,4.221669913878861,Sedan,Completed,Card,1,Sunday,April
2014-04-17 20:22:00,40.7428,-73.9929,B02682,18.994698073819706,474.8674518454926,4.377315243555811,SUV,Completed,Cash,20,Thursday,April
2014-04-07 18:54:00,40.7582,-73.9766,B02598,10.993936738255206,274.84841845638016,4.1016325538668745,SUV,Completed,Cash,18,Monday,April
2014-04-07 06:34:00,40.705,-74.0076,B02617,10.633020180978065,265.8255045244516,3.8479370979001466,Sedan,Completed,UPI,6,Monday,April
2014-04-09 06:14:00,40.6793,-73.9629,B02598,18.14577318576195,453.6443296440488,3.870320892315588,SUV,Completed,Card,6,Wednesday,April
2014-04-17 21:26:00,40.7524,-73.9859,B02598,12.138666181822048,303.4666545455512,3.8140526494659066,Sedan,Completed,Card,21,Thursday,April
2014-04-11 17:24:00,40.7779,-73.9586,B02598,4.014399835927314,100.35999589818286,4.335910779822819,Sedan,Completed,UPI,17,Friday,April
2014-04-27 14:43:00,40.756,-73.9635,B02682,10.158145792907227,253.95364482268067,4.526872547096017,Sedan,Completed,Cash,14,Sunday,April
2014-04-10 23:30:00,40.7724,-73.982,B02598,14.90589571241514,372.6473928103785,4.114999032644105,Mini,Completed,Cash,23,Thursday,April
2014-04-17 00:00:00,40.7557,-73.9731,B02598,12.7370957675557,318.4273941888925,4.242596726679354,SUV,Completed,Card,0,Thursday,April
2014-04-29 16:50:00,40.7418,-74.0011,B02682,13.666222364340523,341.6555591085131,4.141155082936711,Sedan,Completed,Cash,16,Tuesday,April
2014-04-12 02:24:00,40.7228,-73.9834,B02598,16.131554427555066,403.28886068887664,4.850875556629113,Mini,Completed,Cash,2,Saturday,April
2014-04-11 06:31:00,40.7166,-74.0164,B02682,2.5745837206292665,64.36459301573166,3.5965116780913657,Mini,Completed,UPI,6,Friday,April
2014-04-01 20:59:00,40.7337,-73.99,B02682,17.26253660270574,431.5634150676435,3.5826890390751487,Sedan,Completed,Card,20,Tuesday,April
2014-04-25 22:32:00,40.7195,-74.0086,B02617,19.582227906800835,489.5556976700209,4.074935485322894,Mini,Completed,Card,22,Friday,April
2014-04-05 18:09:00,40.7741,-73.8725,B02682,14.03032251465554,350.7580628663885,4.263104248454164,SUV,Cancelled,Card,18,Saturday,April
2014-04-09 19:14:00,40.7414,-73.9728,B02682,7.0000909302957925,175.00227325739482,4.186840615265689,Mini,Completed,Card,19,Wednesday,April
2014-04-30 19:26:00,40.8105,-73.9646,B02512,6.739415446051389,168.48538615128473,3.805135203020343,SUV,Completed,UPI,19,Wednesday,April
2014-04-25 07:35:00,40.7624,-73.9788,B02682,11.049518310899032,276.2379577724758,3.796596535425357,SUV,Completed,Card,7,Friday,April
2014-04-26 20:09:00,40.777,-73.9476,B02598,6.65508452881703,166.37711322042574,4.603692188824839,Mini,Completed,UPI,20,Saturday,April
2014-04-30 06:13:00,40.7352,-73.9799,B02682,5.489018290524041,137.22545726310102,4.294633398285614,Sedan,Completed,Card,6,Wednesday,April
2014-04-04 15:24:00,40.7568,-73.9769,B02682,15.796339410762942,394.9084852690736,3.7534763516955874,Sedan,Completed,Card,15,Friday,April
2014-04-16 15:11:00,40.7668,-73.9846,B02682,16.20503722565077,405.1259306412693,3.597027171422305,SUV,Completed,Card,15,Wednesday,April
2014-04-30 08:39:00,40.705,-74.0115,B02598,9.259508491560013,231.4877122890003,3.5465518932308275,SUV,Completed,Card,8,Wednesday,April
2014-04-30 21:56:00,40.7446,-73.9911,B02598,17.09880181057483,427.4700452643708,4.406771254998136,SUV,Completed,Card,21,Wednesday,April
2014-04-05 22:32:00,40.7343,-73.9937,B02617,14.257181580662706,356.4295395165677,4.6897252512205405,SUV,Completed,Card,22,Saturday,April
2014-04-24 08:37:00,40.7537,-73.9763,B02512,4.030253454118637,100.75633635296592,4.280052646333071,SUV,Completed,Cash,8,Thursday,April
2014-04-19 23:52:00,40.7267,-73.9796,B02682,12.502763087619488,312.5690771904872,3.8830368513831273,SUV,Completed,Cash,23,Saturday,April
2014-04-30 20:08:00,40.7102,-73.8488,B02682,4.774926648885546,119.37316622213864,4.428396994459499,Sedan,Completed,UPI,20,Wednesday,April
2014-04-24 08:04:00,40.7676,-73.991,B02682,8.01991486613522,200.4978716533805,4.538411773002338,SUV,Completed,Card,8,Thursday,April
2014-04-10 12:45:00,40.7548,-73.9741,B02598,17.335544300965786,433.3886075241447,4.081128068202764,SUV,Completed,Cash,12,Thursday,April
2014-04-29 06:04:00,40.7208,-73.9912,B02682,7.45007339105559,186.25183477638976,4.611296013797168,Mini,Completed,UPI,6,Tuesday,April
2014-04-24 16:44:00,40.7674,-73.9968,B02682,7.607594289248166,190.18985723120412,3.5074362801494297,SUV,Cancelled,Card,16,Thursday,April
2014-04-09 15:56:00,40.7263,-73.9953,B02682,16.701602716975906,417.5400679243977,4.753371884754685,Sedan,Completed,UPI,15,Wednesday,April
2014-04-18 16:40:00,40.7452,-73.9848,B02682,2.2209862594116525,55.52465648529131,3.6190470350162425,Sedan,Completed,UPI,16,Friday,April
2014-04-26 18:19:00,40.747,-74.0011,B02617,15.059789366249696,376.4947341562424,3.771631741304423,Sedan,Cancelled,Card,18,Saturday,April
2014-04-01 13:20:00,40.7403,-73.9984,B02682,7.803301917020849,195.08254792552123,3.898865223318444,Sedan,Completed,Cash,13,Tuesday,April
2014-04-24 06:47:00,40.7203,-73.9633,B02682,17.22946319730313,430.7365799325783,3.670056789813421,SUV,Completed,Card,6,Thursday,April
2014-04-07 11:30:00,40.7794,-73.9756,B02598,1.3153694138338516,32.88423534584629,4.996468603948345,Sedan,Completed,Card,11,Monday,April
2014-04-04 15:48:00,40.686,-73.9962,B02682,4.141447546848346,103.53618867120863,4.315663944272871,Mini,Completed,Card,15,Friday,April
2014-04-08 19:01:00,40.7604,-73.9705,B02682,5.007423455013469,125.18558637533673,3.5939513619404777,Sedan,Cancelled,Cash,19,Tuesday,April
2014-04-22 07:04:00,40.7375,-74.0049,B02617,16.02423795582186,400.6059488955465,4.440702056030422,SUV,Completed,Cash,7,Tuesday,April
2014-04-09 22:14:00,40.743,-73.9902,B02617,13.685333809019342,342.13334522548354,4.627229168473889,Mini,Completed,Cash,22,Wednesday,April
2014-04-29 09:48:00,40.7292,-73.9796,B02682,19.355756072880077,483.89390182200185,3.561492839633927,Sedan,Completed,Card,9,Tuesday,April
2014-04-16 18:19:00,40.7136,-74.0089,B02682,6.260487731029731,156.51219327574327,3.8910721394144776,Mini,Completed,Card,18,Wednesday,April
2014-04-12 13:25:00,40.7043,-74.0092,B02598,11.760914733967168,294.0228683491792,4.9248158793708425,Sedan,Completed,Card,13,Saturday,April
2014-04-07 00:55:00,40.7627,-73.9714,B02598,1.003966410474504,25.0991602618626,3.958007189299568,Sedan,Completed,Cash,0,Monday,April
2014-04-21 17:32:00,40.7512,-73.9931,B02598,15.31772520003699,382.9431300009248,3.6367311091805785,Sedan,Completed,UPI,17,Monday,April
2014-04-03 08:08:00,40.6507,-73.9611,B02682,1.4630185052263056,36.57546263065764,4.353027026989984,Mini,Completed,UPI,8,Thursday,April
2014-04-18 17:49:00,40.6934,-73.9663,B02682,4.881580507449062,122.03951268622654,3.714786121186026,SUV,Completed,Card,17,Friday,April
2014-04-18 16:49:00,40.7624,-73.9766,B02682,11.360501672672072,284.0125418168018,4.971321807920286,Mini,Completed,Card,16,Friday,April
2014-04-23 17:34:00,40.7691,-73.983,B02617,15.772962538517463,394.32406346293664,4.381124107501979,SUV,Completed,Card,17,Wednesday,April
2014-04-27 20:05:00,40.6895,-73.9707,B02598,6.733888282685063,168.3472070671266,4.886309558632702,Mini,Completed,Card,20,Sunday,April
2014-04-24 08:03:00,40.7181,-74.0147,B02617,2.567089263304716,64.1772315826179,4.940212242393473,Sedan,Completed,Card,8,Thursday,April
2014-04-18 10:11:00,40.748,-73.9914,B02598,8.337489124702198,208.43722811755492,3.927120326363317,Mini,Completed,Card,10,Friday,April
2014-04-10 17:47:00,40.7382,-73.9917,B02682,19.151463628515195,478.7865907128799,3.627298978067549,Sedan,Completed,UPI,17,Thursday,April
2014-04-11 19:34:00,40.7629,-73.9857,B02682,11.104794181199464,277.6198545299866,4.306723599392359,SUV,Completed,UPI,19,Friday,April
2014-04-15 18:58:00,40.7336,-74.0063,B02682,10.707125870399135,267.6781467599784,4.93769502782394,Mini,Completed,UPI,18,Tuesday,April
2014-04-16 17:32:00,40.7596,-73.9698,B02682,17.387303975268363,434.68259938170905,4.219306918612761,Sedan,Completed,Cash,17,Wednesday,April
2014-04-05 21:52:00,40.7146,-73.9902,B02682,9.312331076208205,232.8082769052051,3.652901850595762,Mini,Completed,Cash,21,Saturday,April
2014-04-12 14:00:00,40.8175,-73.9477,B02682,5.312096952262828,132.80242380657072,4.08736572803622,Sedan,Completed,Card,14,Saturday,April
2014-04-03 09:45:00,40.7684,-73.8625,B02598,4.144369961429284,103.60924903573208,3.655885526904821,Sedan,Completed,Cash,9,Thursday,April
2014-04-29 22:00:00,40.7605,-73.9766,B02598,4.509306979979224,112.7326744994806,3.5057841136320778,Mini,Completed,Cash,22,Tuesday,April
2014-04-12 14:12:00,40.7403,-74.0328,B02617,7.67043208202904,191.760802050726,4.86422916390171,Sedan,Completed,Card,14,Saturday,April
2014-04-11 06:33:00,40.7496,-73.9716,B02617,11.346845582638624,283.6711395659656,3.755316325455539,Mini,Completed,UPI,6,Friday,April
2014-04-13 15:26:00,40.763,-73.9584,B02617,16.5791796738035,414.4794918450875,4.263593279884561,Sedan,Completed,Card,15,Sunday,April
2014-04-08 20:05:00,40.75,-73.9941,B02617,18.996093781207232,474.9023445301808,4.596203218565933,SUV,Completed,UPI,20,Tuesday,April
2014-04-05 21:43:00,40.6714,-73.9393,B02598,11.718346043718029,292.9586510929508,4.463207462818856,Sedan,Completed,Card,21,Saturday,April
2014-04-19 21:07:00,40.7862,-73.9776,B02617,13.880698041798132,347.0174510449533,4.714531798182112,Mini,Completed,Cash,21,Saturday,April
2014-04-12 11:44:00,40.6674,-73.8873,B02598,1.502764456587633,37.56911141469082,3.6717218080349134,SUV,Completed,Card,11,Saturday,April
2014-04-09 09:28:00,40.7764,-73.9603,B02617,13.140737583531696,328.51843958829244,3.799598702519056,Sedan,Completed,UPI,9,Wednesday,April
2014-04-05 17:13:00,40.7708,-73.963,B02598,17.710113247071444,442.7528311767861,3.654076567112424,Sedan,Completed,UPI,17,Saturday,April
2014-04-15 23:36:00,40.7622,-73.9861,B02598,1.7338550212857575,43.34637553214394,4.577305154938241,SUV,Completed,Card,23,Tuesday,April
2014-04-17 18:27:00,40.7502,-73.9789,B02682,8.709230141094626,217.73075352736564,4.152052391776136,SUV,Completed,Card,18,Thursday,April
2014-04-20 14:39:00,40.704,-73.9289,B02598,4.358961298457685,108.97403246144212,4.677468143275562,SUV,Completed,Cash,14,Sunday,April
2014-04-05 23:04:00,40.7267,-73.9924,B02598,18.562474735260484,464.0618683815121,3.85244658629254,Sedan,Completed,UPI,23,Saturday,April
2014-04-05 15:41:00,40.7567,-73.961,B02617,17.7773013162889,444.4325329072225,4.224390123333427,Mini,Cancelled,Card,15,Saturday,April
2014-04-07 19:30:00,40.7574,-73.9842,B02682,17.428737563694,435.71843909235,4.647171134320872,Sedan,Completed,Card,19,Monday,April
2014-04-13 16:34:00,40.7176,-73.9965,B02598,6.620615373292396,165.5153843323099,4.989704874141142,Sedan,Completed,Cash,16,Sunday,April
2014-04-27 18:30:00,40.7684,-73.8623,B02598,13.396922261216076,334.9230565304019,4.988067770125837,SUV,Completed,Card,18,Sunday,April
2014-04-13 11:43:00,40.7366,-73.9818,B02598,16.81817799948218,420.45444998705455,4.158501249990886,Sedan,Completed,Cash,11,Sunday,April
2014-04-18 09:00:00,40.7108,-73.9681,B02598,12.653677026924823,316.3419256731206,3.9999316094620383,Mini,Completed,Cash,9,Friday,April
2014-04-17 05:29:00,40.7077,-74.0147,B02617,1.7543626609093868,43.85906652273467,4.480118501839631,Mini,Completed,UPI,5,Thursday,April
2014-04-21 18:16:00,40.7538,-73.972,B02682,6.987334594401246,174.68336486003116,4.57305890567338,Sedan,Completed,UPI,18,Monday,April
2014-04-05 05:15:00,40.7434,-73.9769,B02682,7.574632638537697,189.36581596344243,4.394736471031705,Sedan,Cancelled,UPI,5,Saturday,April
2014-04-30 19:47:00,40.7736,-73.8742,B02617,2.9775727714644384,74.43931928661097,3.640344247907859,SUV,Completed,Card,19,Wednesday,April
2014-04-09 17:27:00,40.737,-74.0098,B02682,5.9736281486482605,149.34070371620652,4.036357521803514,SUV,Completed,UPI,17,Wednesday,April
2014-04-26 17:25:00,40.7109,-73.9666,B02682,13.759007735010822,343.9751933752706,3.8261637192522,Mini,Completed,UPI,17,Saturday,April
2014-04-25 07:01:00,40.7317,-74.0044,B02598,2.881203383731869,72.03008459329673,3.9509768132642433,Sedan,Completed,UPI,7,Friday,April
2014-04-04 06:39:00,40.7421,-74.0038,B02617,9.50754669725939,237.68866743148476,4.655948159114383,Mini,Completed,Cash,6,Friday,April
2014-04-24 21:13:00,40.7538,-73.9743,B02617,19.80687305276012,495.171826319003,4.92070299101418,SUV,Completed,Card,21,Thursday,April
2014-04-17 07:21:00,40.7425,-73.9994,B02598,18.431996637182746,460.7999159295686,3.9292831516385966,SUV,Completed,Card,7,Thursday,April
2014-04-07 17:25:00,40.754,-73.982,B02682,18.101167038770164,452.5291759692541,3.5492174735709283,SUV,Completed,Card,17,Monday,April
2014-04-05 20:42:00,40.8038,-73.9677,B02682,4.806881287378101,120.17203218445252,4.308472387167657,Sedan,Completed,UPI,20,Saturday,April
2014-04-02 21:32:00,40.7279,-73.9911,B02617,11.535569922006912,288.3892480501728,4.837215782344914,SUV,Completed,UPI,21,Wednesday,April
2014-04-07 07:09:00,40.7345,-73.9834,B02598,11.666771281861434,291.66928204653584,3.657494145050157,SUV,Completed,UPI,7,Monday,April
2014-04-29 17:59:00,40.7573,-73.982,B02764,16.10600806075754,402.6502015189385,4.993569276975062,SUV,Completed,Cash,17,Tuesday,April
2014-04-14 07:40:00,40.7435,-73.989,B02617,1.4060382187464529,35.15095546866132,4.843119659351155,Sedan,Completed,UPI,7,Monday,April
2014-04-18 05:20:00,40.7218,-73.9935,B02598,18.681573163053283,467.0393290763321,4.075555958926792,Mini,Completed,UPI,5,Friday,April
2014-04-25 22:26:00,40.7124,-73.964,B02682,18.323705732827456,458.0926433206864,3.8283671757785966,Mini,Completed,Card,22,Friday,April
2014-04-01 10:59:00,40.7395,-73.9848,B02598,6.246244438067448,156.1561109516862,4.67548576352936,SUV,Completed,Card,10,Tuesday,April
2014-04-18 21:22:00,40.7371,-73.9905,B02512,3.986555683453987,99.66389208634968,4.342377747444313,Sedan,Completed,Cash,21,Friday,April
2014-04-29 17:09:00,40.7705,-73.9547,B02512,5.8822406204973205,147.05601551243302,4.056048818371193,Mini,Cancelled,UPI,17,Tuesday,April
2014-04-12 17:01:00,40.7634,-73.9745,B02598,3.613028656174428,90.32571640436068,3.724409159788349,SUV,Completed,Card,17,Saturday,April
2014-04-29 19:04:00,40.7341,-73.9832,B02598,16.438422858859298,410.96057147148247,3.753684974622272,Mini,Completed,Cash,19,Tuesday,April
2014-04-19 16:42:00,40.7412,-74.0058,B02598,5.944000908453748,148.60002271134368,4.384750855027575,SUV,Completed,UPI,16,Saturday,April
2014-04-26 23:55:00,40.7325,-74.0003,B02682,15.47352459759482,386.83811493987054,4.118170704867945,Mini,Completed,Card,23,Saturday,April
2014-04-09 17:31:00,40.741,-74.0075,B02682,5.275510532581079,131.88776331452695,3.849462216283311,Mini,Cancelled,Cash,17,Wednesday,April
2014-04-20 02:24:00,40.7304,-73.9864,B02682,9.1627197231403,229.06799307850747,3.927068834137682,Mini,Completed,UPI,2,Sunday,April
2014-04-11 18:48:00,40.7557,-73.9864,B02512,8.603972917268496,215.0993229317124,3.7552539737141135,Mini,Completed,UPI,18,Friday,April
2014-04-30 13:43:00,40.7716,-73.9791,B02682,12.86708106305612,321.677026576403,4.112000983852798,Sedan,Completed,UPI,13,Wednesday,April
2014-04-30 18:38:00,40.7603,-73.9718,B02617,8.954542955998374,223.8635738999593,3.8294771452084464,Mini,Completed,Cash,18,Wednesday,April
2014-04-17 17:00:00,40.7037,-74.0115,B02598,13.239573739862244,330.98934349655605,3.8305435672067314,SUV,Completed,Card,17,Thursday,April
2014-04-11 23:41:00,40.7827,-73.9456,B02598,12.295309294228934,307.38273235572336,3.9723005168086063,SUV,Completed,Cash,23,Friday,April
2014-04-10 15:29:00,40.7373,-73.9902,B02617,12.511743613130378,312.7935903282594,4.557016635481821,Sedan,Cancelled,Cash,15,Thursday,April
2014-04-18 00:04:00,40.8201,-73.9594,B02617,5.145271980023406,128.63179950058517,4.001132252788167,Sedan,Completed,UPI,0,Friday,April
2014-04-11 07:10:00,40.7582,-73.9924,B02682,16.05105422594392,401.276355648598,4.176419468471529,Mini,Completed,Card,7,Friday,April
2014-04-28 09:04:00,40.7682,-73.9569,B02617,5.598577195858879,139.96442989647198,4.630454332380401,SUV,Completed,UPI,9,Monday,April
2014-04-14 05:49:00,40.7157,-74.0092,B02598,5.732321609772154,143.30804024430387,3.7088802988798126,Mini,Completed,UPI,5,Monday,April
2014-04-27 13:44:00,40.7724,-73.9529,B02682,18.88348779086348,472.0871947715869,4.655659591807764,Mini,Completed,UPI,13,Sunday,April
2014-04-25 21:24:00,40.7554,-73.9773,B02512,9.19137278775642,229.78431969391053,3.856620376343249,Sedan,Completed,Cash,21,Friday,April
2014-04-22 10:32:00,40.7325,-73.9816,B02682,2.39948699214474,59.9871748036185,4.025641473054778,SUV,Completed,Card,10,Tuesday,April
2014-04-04 13:58:00,40.6954,-73.9937,B02682,14.147533600402245,353.6883400100561,4.9923207163676135,SUV,Completed,Card,13,Friday,April
2014-04-15 07:04:00,40.7313,-73.9847,B02682,12.165634658686049,304.1408664671512,4.940920524548392,Mini,Completed,UPI,7,Tuesday,April
2014-04-02 21:21:00,40.7623,-73.9822,B02682,8.843695001291835,221.09237503229588,3.608282082592769,Sedan,Completed,Cash,21,Wednesday,April
2014-04-14 08:07:00,40.795,-73.9622,B02682,18.6214194936636,465.53548734159006,3.819447156652517,Sedan,Completed,Card,8,Monday,April
2014-04-30 18:12:00,40.7044,-73.9866,B02682,13.1289933429008,328.22483357252,4.708354127640421,Sedan,Cancelled,Card,18,Wednesday,April
2014-04-19 07:45:00,40.7801,-73.961,B02598,5.947722526792908,148.6930631698227,3.937027680846404,SUV,Completed,UPI,7,Saturday,April
2014-04-16 20:18:00,40.7658,-73.9705,B02617,2.0200671170889946,50.50167792722486,4.744166781790094,Sedan,Completed,UPI,20,Wednesday,April
2014-04-10 09:29:00,40.7684,-73.9659,B02682,9.997950988805842,249.94877472014605,4.357547743837457,Sedan,Cancelled,Card,9,Thursday,April
2014-04-09 07:09:00,40.7402,-74.0037,B02682,8.82429863866905,220.60746596672627,4.738558960689063,Sedan,Completed,UPI,7,Wednesday,April
2014-04-26 11:45:00,40.7524,-73.9881,B02617,10.230825225544152,255.7706306386038,4.8937062972004215,Sedan,Completed,Cash,11,Saturday,April
2014-04-05 21:39:00,40.7669,-73.9677,B02512,17.863952593753886,446.5988148438472,4.410564481610389,Sedan,Completed,UPI,21,Saturday,April
2014-04-24 20:37:00,40.741,-73.9978,B02682,17.1929263680356,429.82315920089,4.758645169671059,Mini,Completed,Cash,20,Thursday,April
2014-04-27 06:08:00,40.7689,-73.867,B02598,6.440201901511493,161.00504753778733,4.589682830101219,Sedan,Cancelled,Cash,6,Sunday,April
